adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.01.1005,2024-01-14 00:00:00,kapuk,29.95,62.96,25.17,S,47.66,3.96,Thunderstorm,4,1.47,0.16,1
31.73.01.1006,2024-01-14 00:00:00,cengkareng timur,29.95,62.96,25.17,S,47.66,3.96,Thunderstorm,4,1.47,0.16,1
31.73.08.1001,2024-01-14 01:00:00,kembangan utara,24.51,71.48,0.34,NW,42.2,7.24,Heavy Rain,3,1.53,0.98,1
31.73.08.1002,2024-01-14 01:00:00,meruya utara,24.51,71.48,0.34,NW,42.2,7.24,Heavy Rain,3,1.53,0.98,1
31.73.08.1003,2024-01-14 01:00:00,meruya selatan,24.51,71.48,0.34,NW,42.2,7.24,Heavy Rain,3,1.53,0.98,1
31.73.08.1004,2024-01-14 01:00:00,srengseng,24.51,71.48,0.34,NW,42.2,7.24,Heavy Rain,3,1.53,0.98,1
31.73.08.1005,2024-01-14 01:00:00,joglo,24.51,71.48,0.34,NW,42.2,7.24,Heavy Rain,3,1.53,0.98,1
31.73.08.1006,2024-01-14 01:00:00,kembangan selatan,24.51,71.48,0.34,NW,42.2,7.24,Heavy Rain,3,1.53,0.98,1
31.73.01.1001,2024-01-14 02:00:00,cengkareng barat,28.96,93.64,21.11,NW,63.44,7.9,Heavy Rain,3,0.52,2.77,1
31.73.01.1002,2024-01-14 02:00:00,duri kosambi,28.96,93.64,21.11,NW,63.44,7.9,Heavy Rain,3,0.52,2.77,1
31.73.01.1003,2024-01-14 02:00:00,rawa buaya,28.96,93.64,21.11,NW,63.44,7.9,Heavy Rain,3,0.52,2.77,1
31.73.01.1004,2024-01-14 02:00:00,kedaung kali angke,28.96,93.64,21.11,NW,63.44,7.9,Heavy Rain,3,0.52,2.77,1
31.73.01.1005,2024-01-14 02:00:00,kapuk,28.96,93.64,21.11,NW,63.44,7.9,Heavy Rain,3,0.52,2.77,1
31.73.01.1006,2024-01-14 02:00:00,cengkareng timur,28.96,93.64,21.11,NW,63.44,7.9,Heavy Rain,3,0.52,2.77,1
31.73.08.1001,2024-01-14 03:00:00,kembangan utara,29.97,92.1,29.11,SW,61.8,3.74,Rain,2,0.94,1.03,0
31.73.08.1002,2024-01-14 03:00:00,meruya utara,29.97,92.1,29.11,SW,61.8,3.74,Rain,2,0.94,1.03,0
31.73.08.1003,2024-01-14 03:00:00,meruya selatan,29.97,92.1,29.11,SW,61.8,3.74,Rain,2,0.94,1.03,0
31.73.08.1004,2024-01-14 03:00:00,srengseng,29.97,92.1,29.11,SW,61.8,3.74,Rain,2,0.94,1.03,0
31.73.08.1005,2024-01-14 03:00:00,joglo,29.97,92.1,29.11,SW,61.8,3.74,Rain,2,0.94,1.03,0
31.73.08.1006,2024-01-14 03:00:00,kembangan selatan,29.97,92.1,29.11,SW,61.8,3.74,Rain,2,0.94,1.03,0
31.73.01.1001,2024-01-14 04:00:00,cengkareng barat,27.34,59.31,13.13,W,24.53,8.3,Light Rain,1,1.27,0.83,0
31.73.01.1002,2024-01-14 04:00:00,duri kosambi,27.34,59.31,13.13,W,24.53,8.3,Light Rain,1,1.27,0.83,0
31.73.01.1003,2024-01-14 04:00:00,rawa buaya,27.34,59.31,13.13,W,24.53,8.3,Light Rain,1,1.27,0.83,0
31.73.01.1004,2024-01-14 04:00:00,kedaung kali angke,27.34,59.31,13.13,W,24.53,8.3,Light Rain,1,1.27,0.83,0
31.73.01.1005,2024-01-14 04:00:00,kapuk,27.34,59.31,13.13,W,24.53,8.3,Light Rain,1,1.27,0.83,0
31.73.01.1006,2024-01-14 04:00:00,cengkareng timur,27.34,59.31,13.13,W,24.53,8.3,Light Rain,1,1.27,0.83,0
31.73.04.1001,2024-01-14 05:00:00,tambora,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1002,2024-01-14 05:00:00,kali anyar,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1003,2024-01-14 05:00:00,duri utara,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1004,2024-01-14 05:00:00,tanah sereal,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1005,2024-01-14 05:00:00,krendang,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1006,2024-01-14 05:00:00,jembatan besi,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1007,2024-01-14 05:00:00,angke,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1008,2024-01-14 05:00:00,jembatan lima,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1009,2024-01-14 05:00:00,pekojan,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1010,2024-01-14 05:00:00,roa malaka,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.04.1011,2024-01-14 05:00:00,duri selatan,31.71,90.13,7.05,N,52.46,3.65,Clear,0,1.56,1.65,0
31.73.08.1001,2024-01-14 07:00:00,kembangan utara,24.75,74.15,24.51,SW,61.33,7.54,Light Rain,1,1.93,0.4,0
31.73.08.1002,2024-01-14 07:00:00,meruya utara,24.75,74.15,24.51,SW,61.33,7.54,Light Rain,1,1.93,0.4,0
31.73.08.1003,2024-01-14 07:00:00,meruya selatan,24.75,74.15,24.51,SW,61.33,7.54,Light Rain,1,1.93,0.4,0
31.73.08.1004,2024-01-14 07:00:00,srengseng,24.75,74.15,24.51,SW,61.33,7.54,Light Rain,1,1.93,0.4,0
31.73.08.1005,2024-01-14 07:00:00,joglo,24.75,74.15,24.51,SW,61.33,7.54,Light Rain,1,1.93,0.4,0
31.73.08.1006,2024-01-14 07:00:00,kembangan selatan,24.75,74.15,24.51,SW,61.33,7.54,Light Rain,1,1.93,0.4,0
31.73.05.1001,2024-01-14 08:00:00,kebon jeruk,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.05.1002,2024-01-14 08:00:00,sukabumi utara,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.05.1003,2024-01-14 08:00:00,sukabumi selatan,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.05.1004,2024-01-14 08:00:00,kelapa dua,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.05.1005,2024-01-14 08:00:00,duri kepa,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.05.1006,2024-01-14 08:00:00,kedoya utara,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.05.1007,2024-01-14 08:00:00,kedoya selatan,31.28,56.67,16.39,NE,28.91,7.24,Thunderstorm,4,1.79,2.83,1
31.73.01.1001,2024-01-14 09:00:00,cengkareng barat,28.95,54.03,29.01,S,76.8,9.89,Light Rain,1,0.61,2.41,0
31.73.01.1002,2024-01-14 09:00:00,duri kosambi,28.95,54.03,29.01,S,76.8,9.89,Light Rain,1,0.61,2.41,0
31.73.01.1003,2024-01-14 09:00:00,rawa buaya,28.95,54.03,29.01,S,76.8,9.89,Light Rain,1,0.61,2.41,0
31.73.01.1004,2024-01-14 09:00:00,kedaung kali angke,28.95,54.03,29.01,S,76.8,9.89,Light Rain,1,0.61,2.41,0
31.73.01.1005,2024-01-14 09:00:00,kapuk,28.95,54.03,29.01,S,76.8,9.89,Light Rain,1,0.61,2.41,0
31.73.01.1006,2024-01-14 09:00:00,cengkareng timur,28.95,54.03,29.01,S,76.8,9.89,Light Rain,1,0.61,2.41,0
31.73.01.1001,2024-01-14 10:00:00,cengkareng barat,30.88,86.4,1.55,N,12.27,3.03,Thunderstorm,4,1.66,0.63,1
31.73.01.1002,2024-01-14 10:00:00,duri kosambi,30.88,86.4,1.55,N,12.27,3.03,Thunderstorm,4,1.66,0.63,1
31.73.01.1003,2024-01-14 10:00:00,rawa buaya,30.88,86.4,1.55,N,12.27,3.03,Thunderstorm,4,1.66,0.63,1
31.73.01.1004,2024-01-14 10:00:00,kedaung kali angke,30.88,86.4,1.55,N,12.27,3.03,Thunderstorm,4,1.66,0.63,1
31.73.01.1005,2024-01-14 10:00:00,kapuk,30.88,86.4,1.55,N,12.27,3.03,Thunderstorm,4,1.66,0.63,1
31.73.01.1006,2024-01-14 10:00:00,cengkareng timur,30.88,86.4,1.55,N,12.27,3.03,Thunderstorm,4,1.66,0.63,1
31.73.08.1001,2024-01-14 11:00:00,kembangan utara,28.35,74.82,15.14,SW,41.93,6.96,Heavy Rain,3,1.08,2.16,0
31.73.08.1002,2024-01-14 11:00:00,meruya utara,28.35,74.82,15.14,SW,41.93,6.96,Heavy Rain,3,1.08,2.16,0
31.73.08.1003,2024-01-14 11:00:00,meruya selatan,28.35,74.82,15.14,SW,41.93,6.96,Heavy Rain,3,1.08,2.16,0
31.73.08.1004,2024-01-14 11:00:00,srengseng,28.35,74.82,15.14,SW,41.93,6.96,Heavy Rain,3,1.08,2.16,0
31.73.08.1005,2024-01-14 11:00:00,joglo,28.35,74.82,15.14,SW,41.93,6.96,Heavy Rain,3,1.08,2.16,0
31.73.08.1006,2024-01-14 11:00:00,kembangan selatan,28.35,74.82,15.14,SW,41.93,6.96,Heavy Rain,3,1.08,2.16,0
31.73.05.1001,2024-01-14 12:00:00,kebon jeruk,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1002,2024-01-14 12:00:00,sukabumi utara,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1003,2024-01-14 12:00:00,sukabumi selatan,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1004,2024-01-14 12:00:00,kelapa dua,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1005,2024-01-14 12:00:00,duri kepa,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1006,2024-01-14 12:00:00,kedoya utara,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1007,2024-01-14 12:00:00,kedoya selatan,26.46,71.84,21.55,N,80.22,6.49,Heavy Rain,3,0.98,1.22,0
31.73.05.1001,2024-01-14 13:00:00,kebon jeruk,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.05.1002,2024-01-14 13:00:00,sukabumi utara,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.05.1003,2024-01-14 13:00:00,sukabumi selatan,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.05.1004,2024-01-14 13:00:00,kelapa dua,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.05.1005,2024-01-14 13:00:00,duri kepa,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.05.1006,2024-01-14 13:00:00,kedoya utara,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.05.1007,2024-01-14 13:00:00,kedoya selatan,32.19,86.48,25.88,NW,60.75,9.24,Cloudy,0,0.7,1.27,0
31.73.04.1001,2024-01-14 14:00:00,tambora,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1002,2024-01-14 14:00:00,kali anyar,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1003,2024-01-14 14:00:00,duri utara,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1004,2024-01-14 14:00:00,tanah sereal,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1005,2024-01-14 14:00:00,krendang,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1006,2024-01-14 14:00:00,jembatan besi,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1007,2024-01-14 14:00:00,angke,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1008,2024-01-14 14:00:00,jembatan lima,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1009,2024-01-14 14:00:00,pekojan,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1010,2024-01-14 14:00:00,roa malaka,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1011,2024-01-14 14:00:00,duri selatan,31.99,88.28,5.38,SW,33.5,2.41,Thunderstorm,4,1.2,2.37,1
31.73.04.1001,2024-01-14 15:00:00,tambora,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1002,2024-01-14 15:00:00,kali anyar,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1003,2024-01-14 15:00:00,duri utara,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1004,2024-01-14 15:00:00,tanah sereal,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1005,2024-01-14 15:00:00,krendang,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1006,2024-01-14 15:00:00,jembatan besi,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1007,2024-01-14 15:00:00,angke,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1008,2024-01-14 15:00:00,jembatan lima,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1009,2024-01-14 15:00:00,pekojan,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1010,2024-01-14 15:00:00,roa malaka,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1011,2024-01-14 15:00:00,duri selatan,30.95,57.95,24.0,S,72.55,7.77,Thunderstorm,4,1.49,2.89,0
31.73.04.1001,2024-01-14 16:00:00,tambora,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1002,2024-01-14 16:00:00,kali anyar,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1003,2024-01-14 16:00:00,duri utara,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1004,2024-01-14 16:00:00,tanah sereal,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1005,2024-01-14 16:00:00,krendang,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1006,2024-01-14 16:00:00,jembatan besi,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1007,2024-01-14 16:00:00,angke,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1008,2024-01-14 16:00:00,jembatan lima,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1009,2024-01-14 16:00:00,pekojan,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1010,2024-01-14 16:00:00,roa malaka,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1011,2024-01-14 16:00:00,duri selatan,26.72,80.51,16.58,SW,61.07,6.11,Clear,0,0.88,0.47,0
31.73.04.1001,2024-01-14 17:00:00,tambora,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1002,2024-01-14 17:00:00,kali anyar,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1003,2024-01-14 17:00:00,duri utara,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1004,2024-01-14 17:00:00,tanah sereal,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1005,2024-01-14 17:00:00,krendang,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1006,2024-01-14 17:00:00,jembatan besi,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1007,2024-01-14 17:00:00,angke,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1008,2024-01-14 17:00:00,jembatan lima,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1009,2024-01-14 17:00:00,pekojan,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1010,2024-01-14 17:00:00,roa malaka,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1011,2024-01-14 17:00:00,duri selatan,29.9,56.77,11.9,E,81.66,3.47,Rain,2,1.3,1.32,1
31.73.04.1001,2024-01-14 18:00:00,tambora,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1002,2024-01-14 18:00:00,kali anyar,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1003,2024-01-14 18:00:00,duri utara,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1004,2024-01-14 18:00:00,tanah sereal,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1005,2024-01-14 18:00:00,krendang,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1006,2024-01-14 18:00:00,jembatan besi,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1007,2024-01-14 18:00:00,angke,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1008,2024-01-14 18:00:00,jembatan lima,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1009,2024-01-14 18:00:00,pekojan,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1010,2024-01-14 18:00:00,roa malaka,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1011,2024-01-14 18:00:00,duri selatan,27.61,87.57,3.95,SW,76.15,5.27,Light Rain,1,1.43,1.49,0
31.73.04.1001,2024-01-14 19:00:00,tambora,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1002,2024-01-14 19:00:00,kali anyar,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1003,2024-01-14 19:00:00,duri utara,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1004,2024-01-14 19:00:00,tanah sereal,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1005,2024-01-14 19:00:00,krendang,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1006,2024-01-14 19:00:00,jembatan besi,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1007,2024-01-14 19:00:00,angke,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1008,2024-01-14 19:00:00,jembatan lima,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1009,2024-01-14 19:00:00,pekojan,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1010,2024-01-14 19:00:00,roa malaka,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.04.1011,2024-01-14 19:00:00,duri selatan,24.92,82.85,25.96,SW,64.91,4.0,Clear,0,1.45,1.19,0
31.73.05.1001,2024-01-14 21:00:00,kebon jeruk,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.05.1002,2024-01-14 21:00:00,sukabumi utara,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.05.1003,2024-01-14 21:00:00,sukabumi selatan,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.05.1004,2024-01-14 21:00:00,kelapa dua,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.05.1005,2024-01-14 21:00:00,duri kepa,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.05.1006,2024-01-14 21:00:00,kedoya utara,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.05.1007,2024-01-14 21:00:00,kedoya selatan,25.37,53.45,9.29,NW,21.99,9.0,Clear,0,1.73,0.25,0
31.73.04.1001,2024-01-14 22:00:00,tambora,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1002,2024-01-14 22:00:00,kali anyar,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1003,2024-01-14 22:00:00,duri utara,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1004,2024-01-14 22:00:00,tanah sereal,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1005,2024-01-14 22:00:00,krendang,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1006,2024-01-14 22:00:00,jembatan besi,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1007,2024-01-14 22:00:00,angke,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1008,2024-01-14 22:00:00,jembatan lima,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1009,2024-01-14 22:00:00,pekojan,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1010,2024-01-14 22:00:00,roa malaka,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.04.1011,2024-01-14 22:00:00,duri selatan,33.5,52.85,8.7,S,33.52,6.12,Cloudy,0,0.97,2.09,0
31.73.05.1001,2024-01-14 23:00:00,kebon jeruk,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1002,2024-01-14 23:00:00,sukabumi utara,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1003,2024-01-14 23:00:00,sukabumi selatan,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1004,2024-01-14 23:00:00,kelapa dua,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1005,2024-01-14 23:00:00,duri kepa,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1006,2024-01-14 23:00:00,kedoya utara,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1007,2024-01-14 23:00:00,kedoya selatan,28.46,64.11,26.14,W,47.72,6.69,Rain,2,0.6,1.37,0
31.73.05.1001,2024-01-15 00:00:00,kebon jeruk,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.05.1002,2024-01-15 00:00:00,sukabumi utara,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.05.1003,2024-01-15 00:00:00,sukabumi selatan,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.05.1004,2024-01-15 00:00:00,kelapa dua,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.05.1005,2024-01-15 00:00:00,duri kepa,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.05.1006,2024-01-15 00:00:00,kedoya utara,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.05.1007,2024-01-15 00:00:00,kedoya selatan,25.85,63.09,20.18,SW,63.94,5.67,Thunderstorm,4,0.56,0.66,1
31.73.04.1001,2024-01-15 03:00:00,tambora,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1002,2024-01-15 03:00:00,kali anyar,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1003,2024-01-15 03:00:00,duri utara,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1004,2024-01-15 03:00:00,tanah sereal,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1005,2024-01-15 03:00:00,krendang,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1006,2024-01-15 03:00:00,jembatan besi,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1007,2024-01-15 03:00:00,angke,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1008,2024-01-15 03:00:00,jembatan lima,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1009,2024-01-15 03:00:00,pekojan,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1010,2024-01-15 03:00:00,roa malaka,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.04.1011,2024-01-15 03:00:00,duri selatan,31.32,62.48,18.75,S,10.58,5.43,Rain,2,0.82,1.51,0
31.73.01.1001,2024-01-15 04:00:00,cengkareng barat,32.07,63.6,17.15,N,54.66,3.79,Cloudy,0,1.52,0.97,0
31.73.01.1002,2024-01-15 04:00:00,duri kosambi,32.07,63.6,17.15,N,54.66,3.79,Cloudy,0,1.52,0.97,0
31.73.01.1003,2024-01-15 04:00:00,rawa buaya,32.07,63.6,17.15,N,54.66,3.79,Cloudy,0,1.52,0.97,0
31.73.01.1004,2024-01-15 04:00:00,kedaung kali angke,32.07,63.6,17.15,N,54.66,3.79,Cloudy,0,1.52,0.97,0
31.73.01.1005,2024-01-15 04:00:00,kapuk,32.07,63.6,17.15,N,54.66,3.79,Cloudy,0,1.52,0.97,0
31.73.01.1006,2024-01-15 04:00:00,cengkareng timur,32.07,63.6,17.15,N,54.66,3.79,Cloudy,0,1.52,0.97,0
31.73.08.1001,2024-01-15 05:00:00,kembangan utara,30.59,87.97,24.98,W,35.71,2.64,Heavy Rain,3,0.28,1.95,1
31.73.08.1002,2024-01-15 05:00:00,meruya utara,30.59,87.97,24.98,W,35.71,2.64,Heavy Rain,3,0.28,1.95,1
31.73.08.1003,2024-01-15 05:00:00,meruya selatan,30.59,87.97,24.98,W,35.71,2.64,Heavy Rain,3,0.28,1.95,1
31.73.08.1004,2024-01-15 05:00:00,srengseng,30.59,87.97,24.98,W,35.71,2.64,Heavy Rain,3,0.28,1.95,1
31.73.08.1005,2024-01-15 05:00:00,joglo,30.59,87.97,24.98,W,35.71,2.64,Heavy Rain,3,0.28,1.95,1
