adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.01.1005,2024-01-10 00:00:00,kapuk,26.31,84.44,9.95,NW,15.58,3.02,Thunderstorm,4.0,1.03,0.5,1.0
31.73.01.1006,2024-01-10 00:00:00,cengkareng timur,26.31,84.44,9.95,NW,15.58,3.02,Thunderstorm,4.0,1.03,0.5,1.0
31.73.08.1001,2024-01-10 03:00:00,kembangan utara,87.86609859637248,305.1553933212306,6.314912704593543,W,247.3714847742445,2.594918823599842,Clear,0.0,3.9454335670560967,9.113873895210823,0.0
31.73.08.1002,2024-01-10 03:00:00,meruya utara,25.04,88.06,2.13,W,60.94,1.08,Clear,0.0,1.87,2.88,0.0
31.73.08.1003,2024-01-10 03:00:00,meruya selatan,25.04,88.06,2.13,W,60.94,1.08,Clear,0.0,1.87,2.88,0.0
31.73.08.1004,2024-01-10 03:00:00,srengseng,25.04,88.06,2.13,W,60.94,1.08,Clear,0.0,1.87,2.88,0.0
31.73.08.1005,2024-01-10 03:00:00,joglo,25.04,88.06,2.13,W,60.94,1.08,Clear,0.0,1.87,2.88,0.0
31.73.08.1006,2024-01-10 03:00:00,kembangan selatan,25.04,88.06,2.13,W,60.94,1.08,Clear,0.0,1.87,2.88,0.0
31.73.04.1001,2024-01-10 04:00:00,tambora,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1002,2024-01-10 04:00:00,kali anyar,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1003,2024-01-10 04:00:00,duri utara,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1004,2024-01-10 04:00:00,tanah sereal,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1005,2024-01-10 04:00:00,krendang,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1006,2024-01-10 04:00:00,jembatan besi,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1007,2024-01-10 04:00:00,angke,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1008,2024-01-10 04:00:00,jembatan lima,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1009,2024-01-10 04:00:00,pekojan,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1010,2024-01-10 04:00:00,roa malaka,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.04.1011,2024-01-10 04:00:00,duri selatan,32.0,58.0,2.07,SE,89.02,6.83,Rain,2.0,1.02,2.11,0.0
31.73.01.1001,2024-01-10 06:00:00,cengkareng barat,30.53,50.47,15.21,NE,96.38,5.01,Heavy Rain,3.0,0.33,1.25,0.0
31.73.01.1002,2024-01-10 06:00:00,duri kosambi,30.53,50.47,15.21,NE,96.38,5.01,Heavy Rain,3.0,0.33,1.25,0.0
31.73.01.1003,2024-01-10 06:00:00,rawa buaya,30.53,50.47,15.21,NE,96.38,5.01,Heavy Rain,3.0,0.33,1.25,0.0
31.73.01.1004,2024-01-10 06:00:00,kedaung kali angke,30.53,50.47,15.21,NE,96.38,5.01,Heavy Rain,3.0,0.33,1.25,0.0
31.73.01.1005,2024-01-10 06:00:00,kapuk,30.53,50.47,15.21,NE,96.38,5.01,Heavy Rain,3.0,0.33,1.25,0.0
31.73.01.1006,2024-01-10 06:00:00,cengkareng timur,30.53,50.47,15.21,NE,96.38,5.01,Heavy Rain,3.0,0.33,1.25,0.0
31.73.01.1001,2024-01-10 07:00:00,cengkareng barat,26.38,62.33,12.28,S,14.38,9.7,Heavy Rain,3.0,1.63,1.08,0.0
31.73.01.1002,2024-01-10 07:00:00,duri kosambi,26.38,62.33,12.28,S,14.38,9.7,Heavy Rain,3.0,1.63,1.08,0.0
31.73.01.1003,2024-01-10 07:00:00,rawa buaya,26.38,62.33,12.28,S,14.38,9.7,Heavy Rain,3.0,1.63,1.08,0.0
31.73.01.1004,2024-01-10 07:00:00,kedaung kali angke,26.38,62.33,12.28,S,14.38,9.7,Heavy Rain,3.0,1.63,1.08,0.0
31.73.01.1005,2024-01-10 07:00:00,kapuk,26.38,62.33,12.28,S,14.38,9.7,Heavy Rain,3.0,1.63,1.08,0.0
31.73.01.1006,2024-01-10 07:00:00,cengkareng timur,26.38,62.33,12.28,S,14.38,9.7,Heavy Rain,3.0,1.63,1.08,0.0
31.73.05.1001,2024-01-10 08:00:00,kebon jeruk,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.05.1002,2024-01-10 08:00:00,sukabumi utara,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.05.1003,2024-01-10 08:00:00,sukabumi selatan,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.05.1004,2024-01-10 08:00:00,kelapa dua,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.05.1005,2024-01-10 08:00:00,duri kepa,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.05.1006,2024-01-10 08:00:00,kedoya utara,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.05.1007,2024-01-10 08:00:00,kedoya selatan,24.99,86.32,24.33,SE,18.82,6.14,Heavy Rain,3.0,0.57,0.78,1.0
31.73.04.1001,2024-01-10 09:00:00,tambora,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1002,2024-01-10 09:00:00,kali anyar,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1003,2024-01-10 09:00:00,duri utara,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1004,2024-01-10 09:00:00,tanah sereal,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1005,2024-01-10 09:00:00,krendang,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1006,2024-01-10 09:00:00,jembatan besi,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1007,2024-01-10 09:00:00,angke,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1008,2024-01-10 09:00:00,jembatan lima,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1009,2024-01-10 09:00:00,pekojan,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1010,2024-01-10 09:00:00,roa malaka,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.04.1011,2024-01-10 09:00:00,duri selatan,26.43,99.59,25.07,E,13.97,8.77,Cloudy,0.0,1.81,1.49,0.0
31.73.08.1001,2024-01-10 12:00:00,kembangan utara,32.3,90.0,23.13,W,68.1,8.81,Cloudy,0.0,1.09,0.85,0.0
31.73.08.1002,2024-01-10 12:00:00,meruya utara,32.3,90.0,23.13,W,68.1,8.81,Cloudy,0.0,1.09,0.85,0.0
31.73.08.1003,2024-01-10 12:00:00,meruya selatan,32.3,90.0,23.13,W,68.1,8.81,Cloudy,0.0,1.09,0.85,0.0
31.73.08.1004,2024-01-10 12:00:00,srengseng,32.3,90.0,23.13,W,68.1,8.81,Cloudy,0.0,1.09,0.85,0.0
31.73.08.1005,2024-01-10 12:00:00,joglo,32.3,90.0,23.13,W,68.1,8.81,Cloudy,0.0,1.09,0.85,0.0
31.73.08.1006,2024-01-10 12:00:00,kembangan selatan,32.3,90.0,23.13,W,68.1,8.81,Cloudy,0.0,1.09,0.85,0.0
31.73.04.1001,2024-01-10 14:00:00,tambora,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1002,2024-01-10 14:00:00,kali anyar,147.21548103566371,227.4199398392487,13.094563978956954,E,351.9756458424911,17.99533486283925,Light Rain,3.049136554184172,3.4122456372274415,1.8509506144943657,0.0
31.73.04.1003,2024-01-10 14:00:00,duri utara,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1004,2024-01-10 14:00:00,tanah sereal,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1005,2024-01-10 14:00:00,krendang,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1006,2024-01-10 14:00:00,jembatan besi,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1007,2024-01-10 14:00:00,angke,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1008,2024-01-10 14:00:00,jembatan lima,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1009,2024-01-10 14:00:00,pekojan,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1010,2024-01-10 14:00:00,roa malaka,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.04.1011,2024-01-10 14:00:00,duri selatan,30.68,77.75,4.55,E,95.14,7.46,Light Rain,1.0,1.58,0.59,0.0
31.73.08.1001,2024-01-10 15:00:00,kembangan utara,26.05,86.65,26.28,NW,85.79,4.35,Clear,0.0,0.35,2.9,0.0
31.73.08.1002,2024-01-10 15:00:00,meruya utara,26.05,86.65,26.28,NW,85.79,4.35,Clear,0.0,0.35,2.9,0.0
31.73.08.1003,2024-01-10 15:00:00,meruya selatan,26.05,86.65,26.28,NW,85.79,4.35,Clear,0.0,0.35,2.9,0.0
31.73.08.1004,2024-01-10 15:00:00,srengseng,26.05,86.65,26.28,NW,85.79,4.35,Clear,0.0,0.35,2.9,0.0
31.73.08.1005,2024-01-10 15:00:00,joglo,26.05,86.65,26.28,NW,85.79,4.35,Clear,0.0,0.35,2.9,0.0
31.73.08.1006,2024-01-10 15:00:00,kembangan selatan,26.05,86.65,26.28,NW,85.79,4.35,Clear,0.0,0.35,2.9,0.0
31.73.05.1001,2024-01-10 16:00:00,kebon jeruk,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1002,2024-01-10 16:00:00,sukabumi utara,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1003,2024-01-10 16:00:00,sukabumi selatan,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1004,2024-01-10 16:00:00,kelapa dua,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1005,2024-01-10 16:00:00,duri kepa,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1006,2024-01-10 16:00:00,kedoya utara,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1007,2024-01-10 16:00:00,kedoya selatan,26.93,80.8,16.17,NE,36.7,1.83,Heavy Rain,3.0,1.24,0.14,1.0
31.73.05.1001,2024-01-10 17:00:00,kebon jeruk,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.05.1002,2024-01-10 17:00:00,sukabumi utara,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.05.1003,2024-01-10 17:00:00,sukabumi selatan,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.05.1004,2024-01-10 17:00:00,kelapa dua,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.05.1005,2024-01-10 17:00:00,duri kepa,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.05.1006,2024-01-10 17:00:00,kedoya utara,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.05.1007,2024-01-10 17:00:00,kedoya selatan,32.96,59.4,8.47,NE,16.95,5.12,Clear,0.0,0.17,1.5,0.0
31.73.01.1001,2024-01-10 18:00:00,cengkareng barat,24.13,67.77,12.76,N,25.29,4.55,Rain,2.0,1.05,1.07,0.0
31.73.01.1002,2024-01-10 18:00:00,duri kosambi,24.13,67.77,12.76,N,25.29,4.55,Rain,2.0,1.05,1.07,0.0
31.73.01.1003,2024-01-10 18:00:00,rawa buaya,24.13,67.77,12.76,N,25.29,4.55,Rain,2.0,1.05,1.07,0.0
31.73.01.1004,2024-01-10 18:00:00,kedaung kali angke,24.13,67.77,12.76,N,25.29,4.55,Rain,2.0,1.05,1.07,0.0
31.73.01.1005,2024-01-10 18:00:00,kapuk,24.13,67.77,12.76,N,25.29,4.55,Rain,2.0,1.05,1.07,0.0
31.73.01.1006,2024-01-10 18:00:00,cengkareng timur,24.13,67.77,12.76,N,25.29,4.55,Rain,2.0,1.05,1.07,0.0
31.73.04.1001,2024-01-10 19:00:00,tambora,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1002,2024-01-10 19:00:00,kali anyar,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1003,2024-01-10 19:00:00,duri utara,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1004,2024-01-10 19:00:00,tanah sereal,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1005,2024-01-10 19:00:00,krendang,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1006,2024-01-10 19:00:00,jembatan besi,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1007,2024-01-10 19:00:00,angke,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1008,2024-01-10 19:00:00,jembatan lima,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1009,2024-01-10 19:00:00,pekojan,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1010,2024-01-10 19:00:00,roa malaka,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.04.1011,2024-01-10 19:00:00,duri selatan,24.86,89.19,1.13,SE,21.42,8.8,Clear,0.0,0.39,1.4,0.0
31.73.08.1001,2024-01-10 21:00:00,kembangan utara,24.27,50.26,22.97,NW,56.67,9.7,Cloudy,0.0,0.79,1.36,0.0
31.73.08.1002,2024-01-10 21:00:00,meruya utara,62.91183937239212,160.63405898502737,111.99665072678926,NW,175.69630512603734,28.06086362822642,Cloudy,0.0,2.415490249984982,3.6673598688945135,0.0
31.73.08.1003,2024-01-10 21:00:00,meruya selatan,24.27,50.26,22.97,NW,56.67,9.7,Cloudy,0.0,0.79,1.36,0.0
31.73.08.1004,2024-01-10 21:00:00,srengseng,24.27,50.26,22.97,NW,56.67,9.7,Cloudy,0.0,0.79,1.36,0.0
31.73.08.1005,2024-01-10 21:00:00,joglo,24.27,50.26,22.97,NW,56.67,9.7,Cloudy,0.0,0.79,1.36,0.0
31.73.08.1006,2024-01-10 21:00:00,kembangan selatan,24.27,50.26,22.97,NW,56.67,9.7,Cloudy,0.0,0.79,1.36,0.0
31.73.04.1001,2024-01-10 23:00:00,tambora,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1002,2024-01-10 23:00:00,kali anyar,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1003,2024-01-10 23:00:00,duri utara,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1004,2024-01-10 23:00:00,tanah sereal,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1005,2024-01-10 23:00:00,krendang,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1006,2024-01-10 23:00:00,jembatan besi,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1007,2024-01-10 23:00:00,angke,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1008,2024-01-10 23:00:00,jembatan lima,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1009,2024-01-10 23:00:00,pekojan,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1010,2024-01-10 23:00:00,roa malaka,29.83,51.77,12.5,E,42.23,3.23,Clear,0.0,1.28,2.22,0.0
31.73.04.1011,2024-01-10 23:00:00,duri selatan,118.3002239229145,104.81340852442317,33.30552026681139,E,173.73616652218098,7.934244882081298,Clear,0.0,3.378520832328092,7.431900336839845,0.0
31.73.04.1001,2024-01-11 00:00:00,tambora,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1002,2024-01-11 00:00:00,kali anyar,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1003,2024-01-11 00:00:00,duri utara,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1004,2024-01-11 00:00:00,tanah sereal,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1005,2024-01-11 00:00:00,krendang,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1006,2024-01-11 00:00:00,jembatan besi,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1007,2024-01-11 00:00:00,angke,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1008,2024-01-11 00:00:00,jembatan lima,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1009,2024-01-11 00:00:00,pekojan,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1010,2024-01-11 00:00:00,roa malaka,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.04.1011,2024-01-11 00:00:00,duri selatan,28.21,87.29,15.68,S,99.06,4.13,Clear,0.0,0.24,2.09,0.0
31.73.05.1001,2024-01-11 01:00:00,kebon jeruk,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.05.1002,2024-01-11 01:00:00,sukabumi utara,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.05.1003,2024-01-11 01:00:00,sukabumi selatan,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.05.1004,2024-01-11 01:00:00,kelapa dua,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.05.1005,2024-01-11 01:00:00,duri kepa,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.05.1006,2024-01-11 01:00:00,kedoya utara,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.05.1007,2024-01-11 01:00:00,kedoya selatan,32.93,60.12,1.64,NW,71.59,9.06,Light Rain,1.0,1.06,2.52,0.0
31.73.01.1001,2024-01-11 02:00:00,cengkareng barat,32.17,97.9,29.19,S,95.41,9.7,Light Rain,1.0,0.45,0.82,0.0
31.73.01.1002,2024-01-11 02:00:00,duri kosambi,32.17,97.9,29.19,S,95.41,9.7,Light Rain,1.0,0.45,0.82,0.0
31.73.01.1003,2024-01-11 02:00:00,rawa buaya,32.17,97.9,29.19,S,95.41,9.7,Light Rain,1.0,0.45,0.82,0.0
31.73.01.1004,2024-01-11 02:00:00,kedaung kali angke,32.17,97.9,29.19,S,95.41,9.7,Light Rain,1.0,0.45,0.82,0.0
31.73.01.1005,2024-01-11 02:00:00,kapuk,32.17,97.9,29.19,S,95.41,9.7,Light Rain,1.0,0.45,0.82,0.0
31.73.01.1006,2024-01-11 02:00:00,cengkareng timur,32.17,97.9,29.19,S,95.41,9.7,Light Rain,1.0,0.45,0.82,0.0
31.73.01.1001,2024-01-11 03:00:00,cengkareng barat,27.42,68.4,6.78,NE,22.83,4.99,Rain,2.0,1.19,1.87,1.0
31.73.01.1002,2024-01-11 03:00:00,duri kosambi,27.42,68.4,6.78,NE,22.83,4.99,Rain,2.0,1.19,1.87,1.0
31.73.01.1003,2024-01-11 03:00:00,rawa buaya,27.42,68.4,6.78,NE,22.83,4.99,Rain,2.0,1.19,1.87,1.0
31.73.01.1004,2024-01-11 03:00:00,kedaung kali angke,27.42,68.4,6.78,NE,22.83,4.99,Rain,2.0,1.19,1.87,1.0
31.73.01.1005,2024-01-11 03:00:00,kapuk,27.42,68.4,6.78,NE,22.83,4.99,Rain,2.0,1.19,1.87,1.0
31.73.01.1006,2024-01-11 03:00:00,cengkareng timur,27.42,68.4,6.78,NE,22.83,4.99,Rain,2.0,1.19,1.87,1.0
31.73.08.1001,2024-01-11 04:00:00,kembangan utara,26.59,66.35,9.13,S,44.39,3.89,Cloudy,0.0,1.31,1.8,0.0
31.73.08.1002,2024-01-11 04:00:00,meruya utara,26.59,66.35,9.13,S,44.39,3.89,Cloudy,0.0,1.31,1.8,0.0
31.73.08.1003,2024-01-11 04:00:00,meruya selatan,26.59,66.35,9.13,S,44.39,3.89,Cloudy,0.0,1.31,1.8,0.0
31.73.08.1004,2024-01-11 04:00:00,srengseng,26.59,66.35,9.13,S,44.39,3.89,Cloudy,0.0,1.31,1.8,0.0
31.73.08.1005,2024-01-11 04:00:00,joglo,26.59,66.35,9.13,S,44.39,3.89,Cloudy,0.0,1.31,1.8,0.0
31.73.08.1006,2024-01-11 04:00:00,kembangan selatan,109.11588597950245,171.13229010760807,27.16053233168337,S,126.59181511692897,9.55814853952325,Cloudy,0.0,3.1895100363888584,8.824455100659623,0.0
31.73.05.1001,2024-01-11 05:00:00,kebon jeruk,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.05.1002,2024-01-11 05:00:00,sukabumi utara,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.05.1003,2024-01-11 05:00:00,sukabumi selatan,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.05.1004,2024-01-11 05:00:00,kelapa dua,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.05.1005,2024-01-11 05:00:00,duri kepa,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.05.1006,2024-01-11 05:00:00,kedoya utara,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.05.1007,2024-01-11 05:00:00,kedoya selatan,27.8,57.44,9.12,S,59.93,5.73,Clear,0.0,1.16,1.17,0.0
31.73.04.1001,2024-01-11 06:00:00,tambora,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1002,2024-01-11 06:00:00,kali anyar,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1003,2024-01-11 06:00:00,duri utara,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1004,2024-01-11 06:00:00,tanah sereal,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1005,2024-01-11 06:00:00,krendang,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1006,2024-01-11 06:00:00,jembatan besi,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1007,2024-01-11 06:00:00,angke,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1008,2024-01-11 06:00:00,jembatan lima,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1009,2024-01-11 06:00:00,pekojan,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1010,2024-01-11 06:00:00,roa malaka,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.04.1011,2024-01-11 06:00:00,duri selatan,29.9,65.28,6.91,W,16.91,7.19,Clear,0.0,1.5,1.51,0.0
31.73.05.1001,2024-01-11 08:00:00,kebon jeruk,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.05.1002,2024-01-11 08:00:00,sukabumi utara,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.05.1003,2024-01-11 08:00:00,sukabumi selatan,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.05.1004,2024-01-11 08:00:00,kelapa dua,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.05.1005,2024-01-11 08:00:00,duri kepa,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.05.1006,2024-01-11 08:00:00,kedoya utara,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.05.1007,2024-01-11 08:00:00,kedoya selatan,30.24,99.82,21.88,NW,70.34,7.63,Clear,0.0,1.55,0.51,0.0
31.73.08.1001,2024-01-11 09:00:00,kembangan utara,28.09,68.42,29.01,E,67.76,1.46,Light Rain,1.0,0.92,0.72,0.0
31.73.08.1002,2024-01-11 09:00:00,meruya utara,28.09,68.42,29.01,E,67.76,1.46,Light Rain,1.0,0.92,0.72,0.0
31.73.08.1003,2024-01-11 09:00:00,meruya selatan,28.09,68.42,29.01,E,67.76,1.46,Light Rain,1.0,0.92,0.72,0.0
31.73.08.1004,2024-01-11 09:00:00,srengseng,28.09,68.42,29.01,E,67.76,1.46,Light Rain,1.0,0.92,0.72,0.0
31.73.08.1005,2024-01-11 09:00:00,joglo,28.09,68.42,29.01,E,67.76,1.46,Light Rain,1.0,0.92,0.72,0.0
31.73.08.1006,2024-01-11 09:00:00,kembangan selatan,28.09,68.42,29.01,E,67.76,1.46,Light Rain,1.0,0.92,0.72,0.0
31.73.08.1001,2024-01-11 10:00:00,kembangan utara,29.52,72.43,6.73,S,46.97,1.44,Thunderstorm,4.0,1.02,0.41,1.0
31.73.08.1002,2024-01-11 10:00:00,meruya utara,29.52,72.43,6.73,S,46.97,1.44,Thunderstorm,4.0,1.02,0.41,1.0
31.73.08.1003,2024-01-11 10:00:00,meruya selatan,29.52,72.43,6.73,S,46.97,1.44,Thunderstorm,4.0,1.02,0.41,1.0
31.73.08.1004,2024-01-11 10:00:00,srengseng,29.52,72.43,6.73,S,46.97,1.44,Thunderstorm,4.0,1.02,0.41,1.0
